"LotFrontage","LotArea","OverallQual","YearBuilt","MasVnrArea","ExterQual","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MSZoning_data[[col]]RL","MSZoning_data[[col]]RM","LotShape_data[[col]]IR1","LotShape_data[[col]]IR2","LotShape_data[[col]]Reg","LandContour_data[[col]]HLS","LotConfig_data[[col]]CulDSac","Neighborhood_data[[col]]BrkSide","Neighborhood_data[[col]]Edwards","Neighborhood_data[[col]]IDOTRR","Neighborhood_data[[col]]NAmes","Neighborhood_data[[col]]NoRidge","Neighborhood_data[[col]]NridgHt","Neighborhood_data[[col]]OldTown","Neighborhood_data[[col]]Sawyer","Neighborhood_data[[col]]Somerst","Neighborhood_data[[col]]StoneBr","Neighborhood_data[[col]]Timber","BldgType_data[[col]]1Fam","HouseStyle_data[[col]]1.5Fin","HouseStyle_data[[col]]2Story","RoofStyle_data[[col]]Gable","RoofStyle_data[[col]]Hip","RoofMatl_data[[col]]WdShngl","Electrical_data[[col]]FuseA","Electrical_data[[col]]FuseF","Electrical_data[[col]]SBrkr","GarageType_data[[col]]0","GarageType_data[[col]]Attchd","GarageType_data[[col]]BuiltIn","GarageType_data[[col]]Detchd","SaleType_data[[col]]New","SaleType_data[[col]]WD","SaleCondition_data[[col]]Normal","SaleCondition_data[[col]]Partial","Exterior1st_data[[col]]CemntBd","Exterior1st_data[[col]]MetalSd","Exterior1st_data[[col]]VinylSd","Exterior1st_data[[col]]Wd Sdng","Exterior2nd_data[[col]]CmentBd","Exterior2nd_data[[col]]MetalSd","Exterior2nd_data[[col]]VinylSd","Exterior2nd_data[[col]]Wd Sdng","Foundation_data[[col]]BrkTil","Foundation_data[[col]]CBlock","Foundation_data[[col]]PConc","MasVnrType_data[[col]]BrkFace","MasVnrType_data[[col]]None","MasVnrType_data[[col]]Stone"
0.17465753,0.0343078829,7,14,0,3,4,3,2,6,0.0042523033,0.313356164,0.12373159,5,1,0.098669114,0.37917676,0.22852298,0,2,1,3,1,4,7,0,14,1,2,0.4330042,3,3,0.19719953,0.08226691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.20890411,0.0380004207,8,24,0.420625,4,4,3,2,6,0.2060595322,0.038099315,0.20490998,5,1,0.214318495,0.53123487,0.38262999,1,2,1,3,1,4,8,1,24,2,3,0.6036671,3,3,0,0.234003656,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.03082192,0.0385566384,8,28,0,4,4,4,3,2,0.0774273565,0,0.24451718,5,1,0.266177145,0,0.21853806,1,1,1,2,1,5,6,1,28,3,2,0.3392102,3,3,0,0.054844607,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.18493151,0.0621047465,9,15,0.1775,4,4,3,1,1,0,0.641267123,0.24517185,5,1,0.268930702,0,0.22079879,0,2,0,2,1,5,6,1,15,3,2,0.4174894,3,3,0,0.31809872,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.20205479,0.0426324523,7,35,0.02625,3,4,3,1,6,0.0698086464,0.250856164,0.1603928,3,1,0.148233134,0.35544794,0.25998493,0,2,1,3,1,3,7,1,35,1,2,0.3497884,3,3,0.26604434,0.120658135,0.2826087,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.18493151,0.0523872958,6,83,0,3,4,3,2,5,0.1169383416,0.138270548,0.1608838,5,1,0.148921524,0.37142857,0.26676714,1,2,0,4,1,3,7,0,34,1,1,0.2983075,3,3,0.28588098,0,0.2826087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.16780822,0.0364579682,7,19,0,4,4,3,1,6,0.0042523033,0.785958904,0.30441899,5,1,0.344653511,0,0.2829691,0,2,0,3,1,4,8,1,19,3,2,0.3413258,3,3,0.14002334,0.060329068,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.0890411,0.2440066372,8,20,0.376875,5,4,3,4,5,0.2508858965,0.100171233,0.2700491,5,1,0.311151905,0.76949153,0.55482291,1,3,1,4,1,5,12,1,20,3,3,0.5930889,3,3,0.58693116,0.065813528,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
0.16438356,0.0278202342,5,41,0,3,4,3,3,6,0.1213678242,0.074058219,0.14042553,3,1,0.120238642,0,0.09871891,1,1,0,2,1,3,5,0,40,1,2,0.4062059,3,3,0.14002334,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.15753425,0.0354156442,4,72,0,3,2,2,1,2,0.1481218994,0,0.13682488,3,1,0.203304268,0,0.16691786,0,1,0,2,1,3,6,0,72,1,2,0.2792666,3,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.25,0.030470448,6,47,0,3,3,3,3,5,0.0747696669,0.205479452,0.16841244,3,1,0.179669573,0,0.14751319,1,1,0,3,1,3,6,1,47,1,2,0.4739069,3,3,0.168028,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16780822,0.0413657716,5,65,0.000625,3,3,3,1,3,0.0807937633,0.195205479,0.1492635,5,1,0.132629647,0,0.10889224,0,1,0,2,1,3,5,0,65,2,1,0.1939351,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.30479452,0.060417397,8,17,0.234375,4,4,3,3,1,0,0.828339041,0.31669394,4,1,0.37608995,0,0.3087792,0,2,0,3,1,4,9,1,17,3,3,0.6311707,3,3,0.36756126,0.08226691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.03767123,0.0149571151,6,25,0.2,3,5,3,1,6,0.1534372785,0.144691781,0.19705401,5,1,0.199632859,0,0.16390354,1,2,0,2,1,3,5,0,25,3,2,0.2905501,3,3,0,0.451553931,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.22260274,0.046320316,7,18,0.15,4,4,3,3,6,0.0035435861,0.682363014,0.26415712,5,1,0.293712712,0,0.24114544,0,2,0,3,1,4,7,0,18,2,3,0.6100141,3,3,0.168028,0.10786106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.27054795,0.0563228867,5,49,0,3,3,3,1,5,0.1350106308,0.043664384,0.14140753,3,1,0.128499312,0,0.10550113,1,1,0,3,1,3,5,1,49,1,2,0.3102962,3,3,0.28121354,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13356164,0.0331860992,5,46,0.2,3,0,0,0,0,0,0,0,3,1,0.386874713,0,0.31763376,0,2,0,4,2,3,10,2,46,1,2,0.4442877,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.19520548,0.043141929,6,46,0.05625,3,4,3,4,6,0.1727498228,0,0.15957447,3,1,0.153740248,0,0.12622457,1,1,0,2,1,3,4,0,46,1,2,0.3554302,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.14383562,0.0307321975,7,28,0.02375,3,4,4,1,1,0,0.529537671,0.20245499,4,1,0.210876549,0,0.17313489,0,2,0,3,1,3,6,1,28,3,2,0.2834979,3,3,0.25670945,0.038391225,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.15068493,0.0273574984,6,31,0,4,4,3,1,5,0.0685683912,0.16010274,0.12454992,5,1,0.109224415,0.38401937,0.2390731,0,2,1,3,1,4,7,0,31,2,2,0.3413258,3,3,0,0.226691042,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.15753425,0.0700413658,7,22,0,4,4,3,1,1,0,0.604880137,0.23126023,5,1,0.25149151,0,0.20648078,0,2,0,3,1,4,6,0,22,2,2,0.4266573,3,3,0,0.060329068,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.0364626423,5,45,0.065,3,4,3,3,6,0.1943656981,0,0.17954173,5,1,0.178063332,0,0.14619442,1,1,0,1,1,4,4,1,45,3,2,0.4245416,3,3,0.35355893,0.054844607,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.04794521,0.0233704924,6,109,0,3,3,3,1,1,0,0.317636986,0.12144026,5,1,0.093620927,0.35932203,0.21665411,0,2,0,3,1,3,9,1,43,1,0,0,3,3,0,0.531992687,0.24275362,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0396830961,6,56,0,3,3,3,1,3,0.0444720057,0.210188356,0.22454992,3,1,0.231298761,0,0.18990203,0,2,0,3,1,3,7,1,56,1,2,0.3222849,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.13356164,0.0444039356,5,108,0,3,2,3,1,2,0.1215450035,0,0.11227496,3,1,0.145020652,0.33220339,0.24830445,1,2,0,4,1,3,7,0,62,1,1,0.2933709,3,3,0,0,0.35507246,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.18835616,0.0413283788,7,19,0,4,4,3,1,6,0.1162296244,0.128424658,0.15646481,5,1,0.142726021,0.54624697,0.32969103,1,2,1,4,1,4,8,0,19,2,2,0.4358251,3,3,0,0.08226691,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.09931507,0.0219682629,4,69,0,3,3,3,1,1,0,0.385702055,0.14746318,5,1,0.130105553,0,0.10681989,0,1,0,2,1,3,4,0,69,1,1,0.1981664,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.16438356,0.050971044,6,57,0.098125,3,3,2,4,2,0.1006378455,0.113013699,0.13617021,4,1,0.147315282,0.53801453,0.33025622,0,2,1,5,1,4,9,0,57,3,2,0.3131171,3,3,0.15519253,0.307129799,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.07534247,0.0087966533,7,18,0.006875,4,4,3,1,6,0.0028348689,0.483304795,0.18739771,5,1,0.186094539,0,0.15278824,0,2,0,2,1,4,5,1,18,3,2,0.2799718,3,3,0.11668611,0.029250457,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.16438356,0.0468952301,6,47,0,3,4,3,3,5,0.0954996456,0.209760274,0.16841244,3,1,0.167049105,0,0.13715147,1,1,0,3,1,3,5,2,47,2,2,0.3801128,3,3,0.14002334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.24315068,0.0402907289,7,27,0,4,4,3,3,6,0.1527285613,0.109160959,0.18281506,5,1,0.181964204,0.42905569,0.316315,1,2,1,3,1,3,8,1,26,1,2,0.3208745,3,3,0.21003501,0.237659963,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.18835616,0.0367290659,8,16,0.0875,4,4,3,3,1,0,0.640410959,0.24484452,5,1,0.266636072,0,0.21891485,0,2,0,3,1,4,7,0,16,3,2,0.3342736,3,3,0.19603267,0.237659963,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.16438356,0.0445535067,7,29,0,4,4,3,1,1,0,0.304794521,0.11653028,5,1,0.172556218,0.39176755,0.2940844,0,2,1,3,1,4,7,1,29,3,2,0.2884344,3,3,0.16686114,0.084095064,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.16780822,0.0331860992,6,43,0.08125,3,4,3,1,1,0,0.278253425,0.10638298,3,1,0.127122533,0.32736077,0.2317257,0,2,1,3,1,3,7,1,43,1,2,0.3356841,3,3,0,0.091407678,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.17123288,0.0322372572,6,46,0.0925,3,3,3,1,1,0,0.282534247,0.10801964,5,1,0.218219367,0,0.17916353,0,1,1,3,1,3,7,1,46,2,2,0.3723554,3,3,0.16102684,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.12328767,0.029806726,5,70,0,3,3,3,1,4,0.1009922041,0.086900685,0.12651391,4,1,0.100734282,0,0.08270535,0,1,0,2,1,3,4,0,70,1,1,0.1692525,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.28424658,0.0571081353,9,15,0.5375,5,5,3,1,1,0,0.824486301,0.31522095,5,1,0.374483708,0.568523,0.52863602,0,3,1,4,1,5,11,2,14,3,3,0.5782793,3,3,0.168028,0.142595978,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.13356164,0.0275771811,5,86,0.1575,3,4,3,1,5,0.1008150248,0.069349315,0.11963993,5,1,0.148462598,0.3811138,0.27015825,1,1,1,3,1,4,7,2,84,1,1,0.1692525,3,3,0,0,0.47826087,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0.19863014,0.0537427844,6,26,0,3,4,3,4,6,0.0818568391,0.065924658,0.10081833,4,1,0.064708582,0.51912833,0.25508666,1,2,1,4,1,4,8,0,26,2,2,0.4252468,3,3,0.47024504,0.208409506,0.33514493,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.06506849,0.0163593447,4,107,0,3,3,3,1,2,0.0349043232,0.42765411,0.19574468,5,1,0.197797155,0,0.16239638,1,1,0,2,1,3,5,0,66,1,2,0.3102962,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.14383562,0.0322466054,7,18,0,4,4,3,3,6,0.1148121899,0.034246575,0.11914894,5,1,0.090408444,0.35254237,0.21137905,1,2,1,3,1,4,7,1,18,3,2,0.2891396,3,3,0.042007,0.032906764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.29452055,0.058851574,9,15,0.265,5,5,3,4,1,0,0.742294521,0.28379705,5,1,0.321248279,0.52687651,0.46872645,0,3,1,4,1,5,12,1,14,2,3,0.719323,3,3,0.06067678,0.310786106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.18493151,0.0359905583,5,69,0,3,3,3,1,2,0.143869596,0.053082192,0.15319149,3,1,0.182193667,0,0.14958553,0,1,0,2,1,3,5,0,69,1,1,0.2016925,3,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.23972603,0.0512935568,7,15,0.16,4,4,3,1,1,0,0.606592466,0.23191489,5,1,0.251032584,0,0.20610399,0,2,0,3,1,5,6,0,15,2,2,0.3906911,3,3,0,0.109689214,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.18493151,0.0394961322,5,56,0,3,3,3,3,5,0.0708717222,0.042808219,0.1603928,4,1,0.148233134,0,0.12170309,0,2,0,3,1,3,6,0,56,3,1,0.2708039,3,3,0.07934656,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.42123288,0.0938745939,5,100,0,3,3,3,4,6,0.2319277108,0.006421233,0.21669394,5,1,0.169343736,0.2440678,0.23398644,2,1,1,3,1,4,6,1,100,2,2,0.3723554,3,3,0,0.570383912,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.21917808,0.0565565916,5,57,0.654375,3,3,3,3,5,0.0914245216,0.162671233,0.16759411,3,1,0.172556218,0,0.14167295,1,1,0,3,1,3,6,1,57,2,2,0.3413258,3,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.23630137,0.0317838697,5,125,0,3,3,3,1,1,0,0.363441781,0.13895254,3,0,0.170032125,0.51476998,0.33986436,0,2,0,2,3,3,11,0,113,1,2,0.2538787,2,1,0.04667445,0.285191956,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.19520548,0.0413190306,6,49,0.061875,3,3,3,1,5,0.1174698795,0,0.17021277,2,1,0.22372648,0,0.183685,1,1,1,3,1,4,5,1,49,2,2,0.3413258,3,3,0.3092182,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.16438356,0.014667321,6,19,0.105625,4,4,3,4,6,0.1172927002,0.079623288,0.13878887,5,1,0.117944011,0,0.09683497,1,1,0,1,1,4,4,1,19,3,2,0.2961918,3,3,0.16336056,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.15410959,0.034644418,5,71,0,2,3,3,3,1,0,0.231164384,0.08837971,3,0,0.16291877,0,0.13376036,0,1,0,2,1,2,4,0,71,1,2,0.3554302,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.18493151,0.0394961322,6,65,0.151875,3,3,3,1,3,0.1077250177,0.357020548,0.23600655,4,1,0.254245067,0,0.20874152,0,1,1,4,1,3,7,0,65,2,1,0.2122708,3,3,0,0,0.49818841,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.08219178,0.0324756363,5,105,0,3,3,3,1,1,0,0.293664384,0.11227496,4,1,0.080770996,0.27312349,0.17256971,0,1,1,3,1,2,7,0,68,1,1,0.1974612,3,2,0.24154026,0,0.17391304,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09246575,0.0506532053,7,25,0.27625,3,4,3,1,1,0,0.705907534,0.26988543,5,1,0.304497476,0,0.25,0,2,0,3,1,4,6,0,25,2,2,0.4217207,3,3,0,0.062157221,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.16438356,0.0473252471,5,69,0,3,3,3,1,4,0.0861091425,0.223458904,0.16497545,4,1,0.1546581,0,0.12697815,0,1,0,2,1,3,4,1,69,2,1,0.1939351,3,3,0,0,0.2173913,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0559255884,8,21,0.0925,4,4,3,1,6,0.215804394,0.149828767,0.25662848,5,1,0.310922441,0,0.25527506,1,2,0,3,1,4,7,2,21,2,3,0.6043724,3,3,0.17502917,0.10786106,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0.20205479,0.0351305242,6,52,0.05,3,3,3,3,6,0.08929837,0.216609589,0.16530278,4,1,0.164754475,0,0.13526752,1,1,0,3,1,3,6,0,52,1,2,0.3102962,3,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.07876712,0.0237023534,7,14,0.08,4,4,3,2,6,0.1298724309,0.26755137,0.22225859,5,1,0.23497017,0,0.19291635,1,2,0,2,1,4,6,1,13,2,2,0.3413258,3,3,0.22403734,0.063985375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.17465753,0.0276987076,7,20,0,4,4,3,1,1,0,0.341609589,0.13060556,5,1,0.106470858,0.40774818,0.24604371,0,2,1,3,1,4,6,0,20,2,2,0.4196051,3,3,0,0.08226691,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0219682629,4,70,0,2,2,3,1,1,0,0.400684932,0.15319149,3,0,0.13813676,0,0.11341372,0,1,0,2,1,3,4,0,49,1,2,0.4062059,3,3,0,0.058500914,0.20289855,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.16438356,0.0518544486,7,20,0,4,4,3,4,1,0,0.362585616,0.1386252,5,1,0.117714548,0.42905569,0.26356443,0,2,1,3,1,4,7,1,20,3,2,0.3053597,3,3,0.11668611,0.087751371,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
